Subject ID,GRE Verbal Percentile,GRE Quant Percentile,GRE Analytical Percentile,Tier of Undergraduate Institution,Admission Decision,GPA,Master's Held,Doctorate Held,Special Degree Held,Awards: Arts,Awards: Scholastic,Awards: Research,Awards: Service,Awards: Leadership,Awards: Competitions,Gender,First Generation,Work Experience,American Indian or Alaska Native,Asian,Black or African American,Hispanic,Native Hawaiian or Other Pacific Islander,Not Reported,White
1237,97,48,49,3.0,A,3.82,0,0,0,0,2,0,0,0,0,0,0.0,3.5013698630136987,0,0,0,0,0,0,1
3584,61,94,60,1.0,A,3.33,0,0,0,0,0,0,0,0,0,0,0.0,0.16712328767123288,0,0,0,0,0,1,0
3043,99,79,93,4.0,A,3.79,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0
4106,65,96,0,2.0,R,4.0,0,0,0,0,2,0,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0
4272,91,76,60,1.0,R,4.0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0
2348,97,37,80,4.0,R,3.85,1,0,0,0,0,1,0,1,0,1,0.0,0.0,0,0,0,0,1,0,0
3876,61,96,41,1.0,R,4.0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,0,0,0,0,1,0
4105,42,80,17,1.0,A,3.0,0,0,0,0,0,0,0,0,0,1,0.0,4.252054794520548,0,0,0,0,0,1,0
2895,95,55,93,1.0,R,3.8,0,0,0,1,1,0,0,0,0,1,0.0,0.0,0,0,0,0,0,0,1
1763,53,49,54,3.0,A,3.4,0,0,0,0,0,0,0,0,0,0,0.0,5.920547945205479,0,0,0,0,0,0,1
2674,80,55,82,4.0,R,3.95,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1
4252,73,96,17,1.0,D,3.0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,0,0,0,0,1,0
2642,55,17,59,3.0,R,3.72,0,0,0,0,3,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0
2119,37,80,15,1.0,D,3.33,1,0,0,0,3,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
3487,80,84,60,4.0,R,3.86,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0
1748,78,1,35,1.0,A,3.33,0,0,0,0,0,0,0,0,0,0,0.0,6.589041095890411,0,0,0,0,0,0,1
3212,76,92,42,1.0,D,4.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0
2287,79,94,15,1.0,A,3.0,0,0,0,0,1,0,0,0,1,1,0.0,0.0,0,0,0,0,0,1,0
1273,61,35,30,1.0,A,3.43,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,1,0,0,0
3045,39,73,42,1.0,A,4.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
2299,87,83,80,2.0,R,3.56,1,0,0,0,2,0,0,0,1,0,0.0,0.0,0,0,0,0,0,1,0
1951,54,98,15,1.0,R,4.0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,0,0,0,0,1,0
1264,10,90,11,1.0,D,3.0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0
2214,45,98,15,2.0,A,3.0,0,0,0,0,0,0,0,0,0,0,0.0,1.3342465753424657,0,0,0,0,0,1,0
1455,78,18,35,4.0,A,3.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
2643,75,59,82,3.0,R,3.41,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
1751,84,61,78,4.0,A,3.8,0,0,0,0,0,0,0,0,0,0,1.0,7.583561643835616,0,0,0,0,0,1,0
1641,21,5,54,4.0,A,3.59,0,0,0,0,1,0,0,0,0,0,1.0,0.663013698630137,0,0,0,1,0,0,0
3634,80,92,60,1.0,R,3.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
2535,75,97,42,1.0,D,3.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
4009,80,20,92,3.0,R,3.92,0,0,0,0,2,1,0,0,0,0,0.0,0.0,0,0,1,0,0,0,0
1952,41,94,15,1.0,R,3.0,0,0,0,0,1,0,0,0,2,0,0.0,0.0,0,0,0,0,0,1,0
1668,94,84,87,4.0,R,3.97,0,0,0,1,0,1,0,1,0,0,0.0,0.0,0,0,0,0,0,1,0
2856,60,82,42,1.0,R,3.0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0
3176,97,47,99,1.0,R,3.79,0,0,0,0,3,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1
1272,99,39,49,4.0,R,3.98,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1
3037,99,78,99,3.0,A,3.92,1,1,0,0,0,0,0,0,0,0,0.0,10.586301369863014,0,0,0,0,0,0,1
2929,23,76,7,2.0,D,4.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
4041,20,88,2,1.0,D,3.0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,0,0,0,0,0,1,0
2669,72,93,42,2.0,R,4.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
1834,67,92,56,1.0,A,4.0,0,0,0,0,0,0,0,0,0,0,0.0,7.1726027397260275,0,0,0,0,0,1,0
3596,39,92,18,1.0,D,3.0,0,0,0,1,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
4251,76,72,59,3.0,A,3.97,0,0,0,0,1,0,0,0,0,0,0.0,3.580821917808219,0,0,0,0,0,0,1
3293,20,87,18,1.0,D,2.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0
2932,68,95,59,1.0,R,3.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
1530,93,33,93,3.0,A,3.63,0,0,0,0,1,0,0,0,0,0,0.0,1.7506849315068493,0,0,0,0,0,0,1
4277,56,86,59,1.0,R,4.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
1436,91,65,78,3.0,R,3.44,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1
1392,98,74,96,1.0,A,4.0,0,0,0,0,2,0,0,0,0,0,0.0,9.586301369863014,0,0,0,0,0,0,1
4101,4,74,17,2.0,D,2.86,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0
2779,42,97,42,1.0,R,3.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
2530,55,47,59,1.0,A,3.0,0,0,0,0,0,0,0,0,0,0,0.0,2.252054794520548,0,0,0,0,0,1,0
3633,56,78,18,1.0,R,4.0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
1667,95,57,93,4.0,R,3.8,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
2015,79,18,38,1.0,A,4.0,0,0,0,0,2,0,1,0,0,0,0.0,1.082191780821918,0,0,0,0,0,1,0
3871,69,14,17,1.0,D,3.03,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0
2994,94,63,93,4.0,R,3.37,0,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,0,1
2532,98,55,98,4.0,R,3.58,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1
3774,65,26,41,2.0,R,3.86,0,0,0,0,2,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1
2515,80,97,17,3.0,D,2.0,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
3624,98,94,29,1.0,R,3.0,1,0,0,0,3,0,0,0,0,0,0.0,0.0,0,1,0,0,0,0,0
2594,19,85,2,1.0,D,3.0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
1815,81,32,56,4.0,A,2.89,0,0,0,0,0,0,0,0,0,0,1.0,1.3342465753424657,0,1,0,0,0,0,0
3862,61,96,17,1.0,R,4.0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0
2305,95,60,93,4.0,A,3.8,0,0,0,0,0,0,0,0,0,0,0.0,5.589041095890411,0,0,0,0,0,0,1
1961,41,32,7,1.0,A,3.35,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,0,0,0
3338,94,27,60,1.0,R,3.74,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0
3201,20,69,42,3.0,R,3.46,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
2716,55,97,17,1.0,A,3.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
2685,88,73,98,4.0,R,3.5,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1
1547,44,96,14,1.0,A,3.0,0,0,0,0,2,0,0,0,1,0,0.0,1.4191780821917808,0,0,0,0,0,1,0
2505,32,25,35,4.0,A,3.51,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
2332,99,71,80,3.0,A,3.28,0,0,0,0,1,0,0,0,0,0,0.0,5.912328767123288,0,0,0,0,0,0,1
3497,39,89,42,2.0,D,3.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
3897,52,68,41,1.0,D,4.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
3225,83,92,60,1.0,D,3.0,0,0,0,0,3,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
2165,81,98,15,1.0,A,3.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
2679,30,97,17,1.0,D,3.0,0,0,0,0,1,0,0,0,1,1,0.0,0.0,0,0,0,0,0,1,0
1934,50,88,38,1.0,R,3.0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
3308,86,87,60,1.0,R,4.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
3668,69,87,60,1.0,D,2.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
3295,43,94,8,1.0,D,3.0,0,0,0,0,1,1,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0
3364,98,62,98,3.0,R,3.37,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1
3672,76,92,18,1.0,D,3.0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0
3827,34,96,17,2.0,R,4.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
2731,26,87,17,1.0,R,3.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
3678,65,97,42,1.0,A,3.0,0,0,0,0,2,0,0,0,1,0,0.0,0.5863013698630137,0,0,0,0,0,1,0
3536,73,51,93,4.0,A,3.08,0,0,0,0,1,0,0,0,0,0,0.0,6.249315068493151,0,0,0,1,0,0,0
1704,89,41,54,3.0,A,3.95,0,0,0,0,0,1,0,0,0,0,0.0,5.838356164383562,0,0,0,0,0,0,1
4334,56,96,7,1.0,D,3.0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
3520,76,92,42,1.0,R,4.0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
3092,88,38,60,3.0,A,4.0,1,0,0,0,0,0,0,0,0,1,1.0,6.249315068493151,1,0,0,0,0,0,0
3125,69,94,18,4.0,R,3.0,0,0,0,0,3,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
1970,25,92,15,1.0,A,3.0,0,0,0,0,0,0,0,0,0,1,0.0,0.2493150684931507,0,0,0,0,0,1,0
1587,73,98,14,1.0,R,4.0,0,0,0,0,2,0,0,0,0,1,0.0,0.0,0,1,0,0,0,0,0
2750,90,51,82,3.0,R,3.6,0,0,0,1,1,0,0,0,0,1,0.0,0.0,0,0,0,0,0,0,1
3396,78,25,56,1.0,D,4.0,1,0,0,0,1,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0
1741,99,57,78,4.0,R,3.85,1,1,0,1,0,0,0,1,0,0,0.0,5.002739726027397,0,0,0,0,0,0,1
4288,56,96,17,1.0,D,4.0,0,0,0,0,3,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
1721,70,2,35,4.0,A,3.56,1,1,0,0,1,1,1,0,0,1,0.0,6.747945205479452,0,0,0,0,0,0,1
3154,61,76,42,1.0,A,4.0,0,0,0,0,0,0,0,0,0,0,0.0,2.175342465753425,0,0,0,0,0,1,0
2344,29,90,15,1.0,D,3.0,0,0,0,0,1,0,0,0,2,0,0.0,0.0,0,0,0,0,0,1,0
2611,82,89,82,1.0,R,4.0,0,0,0,0,0,2,0,0,1,1,0.0,0.0,0,0,0,0,0,1,0
2481,55,82,42,1.0,A,2.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0
2708,64,89,59,1.0,R,4.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0
2102,89,88,56,1.0,A,4.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0
1734,54,94,15,1.0,A,3.0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,0,0,0,0,1,0
1785,0,0,0,1.0,A,3.73,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
2519,36,95,38,1.0,D,3.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
2336,59,98,15,1.0,R,4.0,0,0,0,0,3,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
1257,57,68,11,1.0,A,3.0,0,0,0,0,0,0,0,0,0,1,0.0,2.9205479452054797,0,0,0,0,0,1,0
4330,83,54,92,4.0,A,3.51,0,0,0,0,0,0,0,0,0,0,0.0,0.25205479452054796,0,0,0,0,0,1,0
2957,68,97,59,1.0,R,4.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
2283,41,98,15,1.0,A,3.0,1,0,0,0,0,0,0,0,0,1,0.0,1.747945205479452,0,0,0,0,0,1,0
3976,56,86,17,1.0,D,3.0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,0,0,0,0,1,0
2418,41,78,38,1.0,R,3.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0
1385,96,77,73,3.0,A,3.84,0,0,0,0,1,0,0,0,0,0,0.0,5.005479452054795,0,0,0,1,0,0,0
3886,91,94,59,1.0,A,3.0,1,0,0,0,1,0,0,0,0,0,0.0,4.506849315068493,0,0,0,0,0,1,0
2577,73,78,54,1.0,R,4.0,0,0,0,0,3,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
2531,68,39,59,2.0,R,3.89,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1
3035,52,73,42,1.0,D,2.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
3815,98,50,82,3.0,R,3.96,0,0,0,0,3,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1
1761,29,40,38,4.0,A,3.87,0,0,0,0,1,0,0,0,1,0,0.0,0.5013698630136987,0,0,0,0,0,0,1
2877,60,93,17,1.0,R,3.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
3608,39,73,8,3.0,R,3.62,0,0,0,0,3,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
2285,54,80,0,1.0,R,4.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
1358,65,56,49,1.0,A,3.75,0,0,0,2,0,0,0,1,0,1,0.0,4.263013698630137,0,0,0,0,0,0,1
2437,67,98,38,1.0,R,4.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0
3975,52,80,17,1.0,A,3.13,0,0,0,0,0,0,0,0,0,0,0.0,0.8383561643835616,0,0,0,0,0,1,0
4180,56,90,17,1.0,R,3.0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,0,0,0,0,1,0
3433,91,51,60,1.0,D,2.81,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1
1308,36,83,30,3.0,R,3.72,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
4083,91,86,41,4.0,D,2.33,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,0,0,0
2373,54,98,38,1.0,A,4.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0
3233,17,76,18,1.0,D,3.0,0,0,0,0,1,0,0,0,2,1,0.0,0.0,0,0,0,0,0,1,0
1314,86,56,92,3.0,A,3.71,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
1413,83,98,30,1.0,R,3.0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0
1835,54,98,15,1.0,R,3.0,0,0,0,0,0,0,0,0,2,1,0.0,0.0,0,0,0,0,0,1,0
1651,91,57,54,3.0,R,3.47,0,0,0,0,2,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1
4159,31,68,41,1.0,D,3.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
3761,65,47,8,1.0,A,3.77,0,0,0,0,0,0,0,0,0,1,0.0,2.4136986301369863,0,0,1,0,0,0,0
2337,67,95,38,1.0,A,3.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0
4338,20,86,7,1.0,D,3.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0
1407,90,86,96,3.0,R,3.92,0,0,0,0,1,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1
2717,80,93,17,1.0,D,3.0,1,0,0,0,0,1,1,0,0,1,0.0,0.0,0,0,0,0,0,1,0
1382,63,91,45,1.0,R,3.25,1,0,0,0,0,0,0,1,0,0,0.0,0.0,0,1,0,0,0,0,0
2454,82,43,82,4.0,A,3.66,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1
2927,51,17,2,1.0,R,3.75,1,0,0,0,2,0,0,0,0,1,0.0,0.0,0,0,0,0,0,0,1
4198,93,92,60,3.0,R,3.55,0,0,0,0,2,0,0,0,0,0,0.0,0.0,0,1,0,0,0,0,0
3264,61,94,42,1.0,D,3.0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
2630,80,85,0,3.0,D,2.64,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0,1,0,0,0,0,0
1881,92,71,80,4.0,R,3.73,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
2567,68,87,17,1.0,R,3.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
3652,65,38,60,4.0,R,3.03,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,0,0,0
4316,27,74,17,1.0,D,4.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0
2234,99,56,38,4.0,R,3.7,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1
2360,99,64,98,1.0,A,3.93,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1
3972,83,94,59,1.0,R,3.82,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
2153,67,12,38,4.0,R,3.67,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1
2524,88,55,98,4.0,R,3.69,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,0,1
2713,38,93,17,1.0,D,3.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0
1438,95,81,96,4.0,A,3.58,1,0,0,0,2,0,1,0,0,1,0.0,4.498630136986302,0,0,0,0,0,1,0
4241,56,96,17,2.0,R,3.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
3504,31,73,18,3.0,R,3.32,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
1877,50,78,15,2.0,R,3.67,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
3354,61,91,18,1.0,D,3.0,0,0,0,0,1,0,0,0,1,0,0.0,0.0,0,0,0,0,0,1,0
2128,41,28,56,3.0,A,3.21,0,0,0,0,0,0,0,0,0,0,0.0,2.6684931506849314,0,0,0,1,0,0,0
2928,64,97,17,1.0,D,3.0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0
3722,60,30,32,1.0,A,3.91,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
3650,94,94,42,3.0,D,3.34,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
3011,20,69,18,1.0,D,4.0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0
2314,67,28,80,1.0,A,3.92,0,0,0,0,3,0,0,0,0,0,0.0,2.326027397260274,0,0,0,0,0,0,1
3075,96,76,93,4.0,A,3.33,0,0,0,0,0,0,0,0,0,0,0.0,3.580821917808219,0,0,0,0,0,0,1
1336,53,97,11,4.0,R,3.6,0,0,0,0,1,1,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
2995,82,97,17,1.0,D,3.0,0,0,0,0,1,1,0,1,0,0,0.0,0.0,0,0,0,0,0,1,0
2290,41,95,0,2.0,D,2.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0
3436,56,81,18,1.0,D,4.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
2296,90,56,98,2.0,A,3.33,1,0,0,0,2,0,0,0,0,0,0.0,0.9178082191780822,0,0,0,0,0,0,1
1619,62,13,54,1.0,A,3.92,0,0,0,0,1,0,1,0,0,0,0.0,13.01095890410959,0,0,0,0,0,0,1
1238,91,68,30,4.0,R,3.54,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1
3821,56,94,17,1.0,R,3.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0
4093,31,1,7,1.0,D,3.24,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1
1328,96,43,30,2.0,R,3.65,0,0,0,0,3,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0
1755,92,25,56,2.0,A,3.9,1,1,0,0,0,0,0,0,0,0,0.0,1.9205479452054794,0,0,0,0,0,0,1
2892,67,95,15,1.0,A,4.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0
4003,76,23,41,1.0,D,3.76,0,0,0,1,1,0,0,0,0,1,0.0,0.0,0,0,1,0,0,0,0
3420,88,66,60,4.0,D,2.52,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
1475,87,22,93,4.0,A,4.0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0,0,0,0,0,0,1
1662,44,93,14,1.0,R,3.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
4030,61,30,82,3.0,A,3.73,1,0,0,0,0,1,0,0,0,0,0.0,2.1561643835616437,0,0,0,0,0,0,1
4026,76,80,41,1.0,R,3.0,0,0,0,0,1,0,1,0,1,0,0.0,0.0,0,0,0,0,0,1,0
1426,44,94,11,1.0,D,3.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0
3580,98,66,82,4.0,R,3.94,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1
4089,65,90,59,1.0,R,4.0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,0,0,0,0,0,1,0
3864,86,68,92,4.0,D,2.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,0,1
1219,98,52,73,2.0,R,3.93,1,0,0,0,2,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1
3971,61,96,0,1.0,D,3.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0
3682,61,92,42,1.0,D,2.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0
2011,54,28,56,1.0,R,3.93,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1
3900,17,91,7,1.0,R,3.0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,0,0,0,0,1,0
2756,90,71,98,3.0,R,3.85,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0,0,0,0,0,0,1
1930,96,56,93,4.0,A,3.93,0,0,0,0,1,0,0,0,0,0,0.0,3.252054794520548,0,0,0,0,0,0,1
2187,71,32,56,4.0,R,3.41,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1
3736,83,38,59,3.0,A,3.73,1,0,0,0,0,0,0,0,0,0,1.0,6.841095890410959,0,0,0,0,0,0,1
3181,76,55,93,4.0,R,3.38,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1
2003,41,83,15,1.0,D,2.0,1,0,0,0,1,1,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0
1524,40,22,72,4.0,R,3.41,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0
2158,54,95,15,1.0,R,3.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0
2990,34,85,17,2.0,D,3.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0
4191,61,50,59,4.0,A,3.98,0,0,0,0,0,0,0,0,0,0,0.0,2.1671232876712327,0,0,0,0,0,0,1
3005,72,79,17,3.0,R,3.93,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0,1,0,0,0,0,0
3013,17,73,42,1.0,D,4.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0
1792,87,49,54,2.0,A,3.92,0,0,0,1,2,0,0,0,0,0,1.0,2.252054794520548,0,0,0,0,0,0,1
