GRE APT Verb Percentile,GRE APT Quant Percentile,GRE APT Analyt Percentile,tiers,admit_code,GPA_Merged,Master's Held,Doctorate Held,Bachelor's Held,Special Degree Held,Count: Arts,Count: GAE,Count: Research,Count: Service,Count: Leadership,Count: Competition,Gender,Ethnicity,First Generation,work_experience_int
52,96,41,4.0,A,4.0,0,0,1,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
47,74,17,2.0,R,3.72,0,0,0,0,0,1,0,0,0,0,Female,Not Reported,0.0,0.0
23,80,17,4.0,D,4.0,0,0,0,0,0,2,0,0,0,0,Female,Not Reported,0.0,0.0
47,74,17,4.0,D,3.0,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
65,61,41,4.0,D,2.0,0,0,0,0,0,0,0,0,0,0,Male,Not Reported,0.0,0.0
94,50,17,1.0,A,3.7,0,0,1,0,0,0,0,0,0,0,Female,Not Reported,0.0,1461.0
71,25,15,2.0,D,3.88,0,0,0,0,0,0,0,0,0,0,Female,White,0.0,0.0
97,43,42,3.0,R,3.96,0,0,0,0,0,1,0,0,0,0,Female,White,0.0,0.0
80,65,82,4.0,A,4.0,0,0,1,0,0,0,0,0,0,0,Male,White,0.0,0.0
52,86,17,3.0,R,3.0,0,0,0,0,0,0,2,0,0,0,Female,Not Reported,0.0,0.0
48,97,18,4.0,R,3.43,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
27,86,59,4.0,D,3.0,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
42,96,41,4.0,R,3.0,0,0,0,0,0,1,0,0,0,0,Male,Not Reported,0.0,0.0
38,65,17,4.0,D,2.0,0,0,0,0,0,0,0,0,0,0,Male,Not Reported,0.0,0.0
91,68,59,1.0,R,3.67,0,0,0,0,0,0,0,0,0,0,Female,White,0.0,0.0
56,96,41,2.0,R,3.8,0,0,0,0,0,0,0,0,0,1,Female,Not Reported,0.0,0.0
93,34,82,2.0,A,4.0,0,0,1,0,0,0,1,0,1,0,Female,White,0.0,1310.0
61,96,17,4.0,R,4.0,0,0,0,0,0,1,0,0,0,0,Male,Not Reported,0.0,0.0
56,90,41,4.0,D,3.0,0,0,0,0,0,0,0,0,0,2,Male,Not Reported,0.0,0.0
86,68,92,1.0,D,2.0,0,0,0,0,0,0,0,0,0,0,Male,White,0.0,0.0
80,91,59,3.0,R,3.51,0,0,0,0,0,0,0,0,0,0,Male,Not Reported,0.0,0.0
83,86,59,4.0,D,3.33,0,0,0,0,0,0,0,0,1,0,Female,Not Reported,0.0,0.0
69,14,17,4.0,D,3.03,0,0,0,0,0,0,0,0,0,0,Male,Not Reported,0.0,0.0
61,68,41,4.0,R,3.0,0,0,0,0,0,1,0,0,0,0,Female,Not Reported,0.0,0.0
56,96,41,4.0,R,3.96,0,0,0,0,0,0,0,0,0,2,Female,Not Reported,0.0,0.0
61,96,41,4.0,R,4.0,0,0,0,0,0,0,0,0,0,1,Female,Not Reported,0.0,0.0
65,91,17,3.0,A,3.0,0,0,1,0,0,0,1,0,0,0,Female,Not Reported,0.0,90.0
91,23,59,2.0,R,3.5,0,0,1,0,0,0,0,0,0,0,Female,White,0.0,0.0
65,96,41,4.0,R,4.0,0,0,0,0,0,1,0,0,0,0,Male,Not Reported,0.0,0.0
97,72,92,1.0,R,3.64,0,0,0,0,0,0,0,0,0,0,Male,White,0.0,0.0
80,90,17,4.0,A,3.0,0,0,0,0,0,0,0,0,0,0,Male,Not Reported,0.0,545.0
76,46,98,2.0,A,4.0,0,0,0,0,0,3,0,0,0,0,Female,White,0.0,0.0
86,80,82,4.0,R,3.94,0,0,0,0,0,0,0,0,0,0,Female,White,0.0,0.0
91,94,59,4.0,A,3.0,1,0,0,0,0,1,0,0,0,0,Female,Not Reported,0.0,1645.0
56,68,17,4.0,D,3.0,0,0,0,0,0,0,0,0,0,0,Male,Not Reported,0.0,0.0
52,77,59,4.0,D,3.0,0,0,0,0,0,0,0,0,0,0,Male,Asian,0.0,0.0
97,65,98,4.0,R,4.0,0,0,0,0,0,3,0,0,0,0,Female,White,0.0,0.0
99,91,92,1.0,R,3.06,0,0,0,0,0,0,0,0,0,0,Male,White,0.0,0.0
14,83,59,4.0,D,3.0,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
17,96,7,3.0,D,4.0,0,0,0,0,0,0,0,0,0,0,Male,Not Reported,0.0,0.0
56,86,17,4.0,D,2.0,0,0,0,0,0,0,0,0,0,0,Male,Not Reported,0.0,0.0
52,94,17,3.0,D,3.0,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
52,68,41,4.0,D,4.0,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
34,91,17,4.0,D,3.0,0,0,0,0,0,0,0,0,1,0,Male,Not Reported,0.0,0.0
20,77,59,4.0,A,3.0,0,0,1,0,0,0,0,0,0,0,Male,Not Reported,0.0,1279.0
17,91,7,4.0,R,3.0,0,0,0,0,0,0,0,0,0,1,Female,Not Reported,0.0,0.0
65,91,41,2.0,R,1.67,0,0,0,0,0,0,1,0,0,0,Male,Not Reported,0.0,0.0
97,74,59,1.0,D,2.88,0,0,1,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
65,90,59,4.0,D,3.0,0,0,0,0,0,1,2,0,0,0,Female,Asian,0.0,0.0
56,94,17,4.0,A,3.56,0,0,1,0,0,0,0,0,0,0,Female,Asian,0.0,242.0
98,76,82,1.0,A,3.88,1,0,0,0,0,0,0,1,0,0,Female,White,1.0,4349.0
85,85,82,4.0,A,3.0,0,0,1,0,0,1,0,0,0,1,Male,Not Reported,0.0,274.0
69,97,60,4.0,D,4.0,0,0,0,0,0,1,0,0,0,0,Male,Not Reported,0.0,0.0
98,59,60,1.0,A,3.89,0,0,1,0,0,1,0,0,0,0,Female,White,0.0,1127.0
56,61,41,4.0,D,3.0,0,0,0,0,0,0,0,0,0,0,Female,Asian,0.0,0.0
98,86,59,1.0,R,3.74,0,0,0,0,1,1,0,0,0,0,Female,White,0.0,0.0
56,91,17,4.0,D,3.18,0,0,0,0,0,1,0,0,1,0,Male,Not Reported,0.0,0.0
61,90,41,4.0,R,3.0,0,0,0,0,0,1,0,0,0,0,Female,Not Reported,0.0,0.0
56,83,17,4.0,D,3.0,0,0,0,0,0,0,1,0,0,0,Male,Not Reported,0.0,0.0
76,42,59,4.0,A,3.94,0,0,1,0,0,3,0,0,0,0,Female,White,0.0,0.0
80,42,82,1.0,R,3.62,0,0,0,0,0,0,0,0,0,0,Female,White,0.0,0.0
97,65,59,2.0,R,3.98,0,0,0,0,2,0,0,0,0,0,Female,White,0.0,0.0
65,96,82,2.0,R,3.0,0,0,0,0,0,0,0,0,0,1,Female,Not Reported,0.0,0.0
42,88,17,4.0,D,3.0,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
96,96,7,4.0,D,3.0,0,0,0,0,0,0,0,0,0,2,Female,Not Reported,0.0,0.0
80,96,41,4.0,D,4.0,0,0,0,0,0,2,0,0,0,1,Female,Not Reported,0.0,0.0
93,80,92,1.0,A,3.8,0,0,1,0,0,0,1,0,0,0,Female,White,0.0,365.0
23,8,7,3.0,D,3.56,0,0,0,0,0,1,0,0,0,0,Female,Asian,0.0,0.0
61,90,17,4.0,D,4.0,0,0,0,0,0,0,1,0,0,0,Female,Not Reported,0.0,0.0
27,90,17,3.0,D,3.87,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
47,90,59,4.0,D,3.0,0,0,0,0,0,0,0,0,0,0,Male,Not Reported,0.0,0.0
65,30,59,4.0,D,2.74,0,0,0,0,0,0,0,0,0,0,Female,White,0.0,0.0
83,94,17,3.0,D,3.0,0,0,0,0,0,2,0,0,0,0,Female,Not Reported,0.0,0.0
65,96,41,4.0,D,3.75,0,0,0,0,0,2,0,0,0,0,Female,Not Reported,0.0,0.0
91,88,59,4.0,R,4.0,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
65,94,41,1.0,R,3.37,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
56,96,41,2.0,D,4.0,0,0,0,0,0,2,0,0,0,0,Female,Not Reported,0.0,0.0
99,86,82,1.0,R,3.98,0,0,0,0,0,1,0,0,0,0,Female,White,0.0,0.0
88,72,82,4.0,D,3.0,0,0,0,0,0,0,0,0,0,0,Male,Not Reported,0.0,0.0
52,96,59,4.0,D,3.0,0,0,0,0,0,2,0,0,0,1,Female,Not Reported,0.0,0.0
97,61,82,4.0,A,4.0,0,0,1,0,2,0,0,0,0,1,Male,Not Reported,0.0,90.0
38,91,17,4.0,A,3.0,0,0,1,0,0,0,0,0,0,0,Female,Not Reported,0.0,31.0
80,96,41,3.0,R,3.0,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
56,91,17,4.0,A,4.0,0,0,1,0,0,1,0,0,0,0,Female,Not Reported,0.0,154.0
96,46,82,4.0,R,3.94,0,0,1,0,0,1,0,0,0,0,Female,White,0.0,0.0
88,96,59,3.0,R,4.0,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
76,97,18,4.0,D,3.0,0,0,0,0,0,1,0,0,0,0,Male,Not Reported,0.0,0.0
34,68,17,4.0,D,4.0,0,0,0,0,0,1,0,0,0,0,Female,Not Reported,0.0,0.0
73,94,17,4.0,D,3.0,0,0,0,0,0,0,0,0,0,0,Male,Not Reported,0.0,0.0
31,74,17,4.0,D,4.0,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
61,96,0,4.0,D,3.0,0,0,0,0,0,0,0,0,0,0,Male,Not Reported,0.0,0.0
83,94,59,4.0,R,3.82,0,0,0,0,0,1,0,0,0,0,Female,Not Reported,0.0,0.0
52,96,17,2.0,A,4.0,0,0,0,0,0,0,0,0,0,1,Female,Not Reported,0.0,0.0
80,96,41,4.0,R,3.0,0,0,0,0,0,3,0,0,0,0,Female,Not Reported,0.0,0.0
52,80,17,4.0,A,3.13,0,0,1,0,0,0,0,0,0,0,Female,Not Reported,0.0,306.0
56,86,17,4.0,D,3.0,0,0,0,0,0,0,0,0,0,1,Female,Not Reported,0.0,0.0
17,74,17,4.0,D,4.0,0,0,0,0,0,0,0,0,0,0,Male,Not Reported,0.0,0.0
65,6,41,1.0,A,3.44,0,0,1,0,0,0,0,0,0,0,Female,Not Reported,1.0,850.0
83,90,92,1.0,R,3.6,0,0,1,0,0,1,0,0,1,0,Female,Asian,0.0,0.0
80,42,92,1.0,A,3.84,0,0,1,0,1,0,1,0,0,0,Female,White,1.0,1705.0
52,16,59,1.0,A,3.91,0,0,1,0,0,2,0,0,0,0,Female,White,0.0,304.0
96,96,60,4.0,D,3.0,0,0,0,0,0,0,0,0,0,0,Male,Not Reported,0.0,0.0
69,96,17,4.0,A,3.0,0,0,0,0,0,1,0,0,0,0,Female,Not Reported,0.0,0.0
80,96,17,4.0,A,3.0,0,0,1,0,0,0,0,0,0,0,Female,Not Reported,0.0,334.0
93,54,82,1.0,A,3.55,0,0,1,0,0,0,0,0,0,0,Female,Asian,0.0,2831.0
83,38,59,3.0,D,3.92,0,0,0,0,0,1,0,0,0,0,Female,White,0.0,0.0
76,58,59,4.0,R,3.54,0,0,1,0,0,0,0,0,0,0,Male,Hispanic,0.0,0.0
76,23,41,4.0,D,3.76,0,0,1,0,1,1,0,0,0,0,Male,Black or African American,0.0,0.0
96,54,82,1.0,R,3.88,0,0,0,0,0,0,0,0,0,0,Female,White,0.0,0.0
99,77,82,1.0,R,3.89,0,0,0,0,0,0,0,0,0,0,Female,White,0.0,0.0
98,72,92,1.0,R,3.85,0,0,0,0,0,2,0,0,0,0,Male,White,0.0,0.0
80,20,92,2.0,R,3.92,0,0,0,0,0,2,1,0,0,0,Female,Black or African American,0.0,0.0
93,83,59,1.0,R,3.55,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
80,96,82,4.0,R,4.0,0,0,0,0,1,0,0,0,0,1,Male,Not Reported,0.0,0.0
86,65,59,4.0,A,4.0,0,0,1,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
69,96,17,1.0,D,3.37,0,0,0,0,0,0,0,0,0,0,Female,Asian,0.0,0.0
99,68,92,3.0,R,4.0,0,0,0,0,0,2,1,0,0,0,Female,Asian,0.0,0.0
94,42,59,3.0,A,3.74,0,0,1,0,1,0,0,0,0,0,Female,White,0.0,2342.0
80,94,41,3.0,R,4.0,0,0,0,0,0,0,2,0,0,0,Male,Not Reported,0.0,0.0
91,91,82,4.0,R,3.0,0,0,0,0,0,1,0,0,0,0,Female,Not Reported,0.0,0.0
76,80,41,4.0,R,3.0,0,0,0,0,0,1,0,1,0,1,Female,Not Reported,0.0,0.0
42,80,41,4.0,D,2.0,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
80,96,17,4.0,R,3.76,0,0,0,0,0,1,0,0,0,0,Female,Not Reported,0.0,0.0
76,50,59,2.0,A,3.59,0,0,1,0,0,0,0,0,0,0,Female,White,0.0,395.0
61,30,82,2.0,A,3.73,1,0,0,0,0,0,1,0,0,0,Female,White,0.0,787.0
99,50,98,1.0,R,3.93,0,0,0,0,0,1,0,0,1,0,Female,Hispanic,0.0,0.0
61,74,59,4.0,D,4.0,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
99,96,59,1.0,R,3.5,0,0,0,0,0,1,0,0,0,0,Female,Not Reported,0.0,0.0
56,72,59,4.0,A,3.33,0,0,1,0,0,1,0,0,0,0,Female,Not Reported,0.0,1645.0
88,77,41,4.0,R,4.0,0,0,0,0,0,1,0,0,0,0,Female,Not Reported,0.0,0.0
98,68,92,4.0,R,4.0,0,0,0,0,0,2,0,1,0,0,Male,White,0.0,0.0
91,96,92,4.0,R,3.0,0,0,0,0,0,1,0,0,0,2,Male,Not Reported,0.0,0.0
98,34,59,1.0,A,3.87,0,0,1,0,0,0,0,0,0,0,Female,White,0.0,607.0
20,88,2,4.0,D,3.0,0,0,0,0,0,0,0,0,1,0,Male,Not Reported,0.0,0.0
96,74,82,1.0,R,3.99,0,0,0,0,0,2,0,0,0,0,Female,White,0.0,0.0
56,83,59,4.0,R,3.33,0,0,0,0,0,0,0,0,0,1,Male,Not Reported,0.0,0.0
56,94,7,4.0,D,3.0,0,0,0,0,0,1,0,0,0,0,Female,Not Reported,0.0,0.0
56,77,17,2.0,R,3.39,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
91,23,59,4.0,A,3.67,0,0,1,0,0,0,0,0,0,0,Female,White,0.0,1217.0
47,74,41,4.0,D,3.0,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
52,91,17,4.0,A,3.12,0,0,1,0,0,0,0,0,0,0,Male,Not Reported,0.0,31.0
38,58,17,4.0,D,2.33,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
99,90,98,4.0,R,4.0,0,0,0,0,0,1,0,1,0,0,Male,White,0.0,0.0
80,72,82,1.0,A,3.15,0,0,1,0,0,0,0,0,0,0,Female,Asian,0.0,1583.0
91,38,59,1.0,D,3.69,0,0,1,0,0,0,1,0,0,0,Female,Hispanic,0.0,0.0
76,54,82,4.0,R,3.41,0,0,0,0,0,0,2,0,0,1,Male,White,0.0,0.0
11,83,17,4.0,A,3.33,0,0,1,0,0,1,0,0,0,0,Female,Not Reported,0.0,1095.0
88,94,59,4.0,R,2.67,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
83,91,59,2.0,R,3.63,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
52,3,41,3.0,D,2.87,0,0,0,0,0,1,0,0,0,0,Female,Hispanic,0.0,0.0
56,8,41,4.0,R,3.83,0,0,0,0,0,0,0,0,0,0,Female,White,0.0,0.0
91,34,92,1.0,A,3.94,0,0,1,0,0,0,0,0,0,0,Female,White,0.0,730.0
52,91,41,4.0,R,4.0,0,0,0,0,0,0,0,0,0,2,Female,Not Reported,0.0,0.0
61,30,59,2.0,R,3.97,0,0,0,0,0,0,0,0,0,0,Female,Asian,0.0,0.0
73,97,18,4.0,A,3.0,0,0,1,0,0,2,0,0,0,0,Male,Not Reported,0.0,760.0
80,58,92,1.0,R,3.73,0,0,0,0,0,1,0,0,0,0,Male,Hispanic,0.0,0.0
69,42,82,1.0,R,3.56,0,0,0,0,0,0,1,0,0,0,Male,White,0.0,0.0
65,94,41,4.0,R,3.0,0,0,0,0,0,0,0,0,0,0,Male,Not Reported,0.0,0.0
91,86,41,1.0,D,2.33,0,0,0,0,0,0,0,0,0,0,Female,Asian,0.0,0.0
56,74,17,4.0,D,4.0,0,0,0,0,0,0,0,0,0,1,Male,Not Reported,0.0,0.0
56,88,17,4.0,R,3.0,0,0,0,0,0,1,0,0,0,0,Female,Not Reported,0.0,0.0
52,96,41,2.0,R,3.33,0,0,0,0,0,1,0,0,1,0,Female,Not Reported,0.0,0.0
61,91,82,4.0,R,3.33,0,0,0,0,0,0,0,0,0,0,Male,Not Reported,0.0,0.0
65,90,59,4.0,R,4.0,0,0,0,0,0,0,0,0,1,0,Male,Not Reported,0.0,0.0
56,80,17,4.0,D,3.0,0,0,0,0,0,0,0,0,0,0,Male,Not Reported,0.0,0.0
56,96,41,2.0,D,4.0,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
47,90,17,4.0,A,3.0,0,0,1,0,0,0,0,0,0,0,Male,Not Reported,0.0,0.0
31,1,7,4.0,D,3.24,0,0,0,0,0,1,0,0,0,0,Female,White,0.0,0.0
93,94,82,4.0,R,4.0,0,0,0,0,0,1,0,0,0,0,Female,Not Reported,0.0,0.0
52,83,17,4.0,D,4.0,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
93,96,59,1.0,R,4.0,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
38,68,17,2.0,D,3.39,0,0,0,0,0,0,0,0,0,0,Male,Not Reported,0.0,0.0
47,72,17,4.0,D,3.0,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
56,94,0,2.0,D,3.0,0,0,0,0,0,2,0,0,0,0,Female,Not Reported,0.0,0.0
4,74,17,3.0,D,2.86,0,0,0,0,0,0,0,0,0,0,Male,Not Reported,0.0,0.0
69,20,41,4.0,A,3.38,0,0,1,0,0,0,0,0,0,0,Female,Hispanic,0.0,3351.0
47,50,59,4.0,D,4.0,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
93,77,82,2.0,D,2.49,0,0,0,0,0,0,0,0,0,0,Male,Asian,0.0,0.0
42,80,17,4.0,A,3.0,0,0,1,0,0,0,0,0,0,0,Male,Not Reported,0.0,1552.0
65,96,0,3.0,R,4.0,0,0,0,0,0,2,0,1,0,0,Female,Not Reported,0.0,0.0
38,77,41,4.0,D,4.0,0,0,0,0,0,1,0,0,0,0,Female,Not Reported,0.0,0.0
73,96,0,4.0,D,4.0,0,0,0,0,0,0,0,0,0,0,Male,Not Reported,0.0,0.0
86,94,59,4.0,R,3.0,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
14,65,17,4.0,D,4.0,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
83,91,41,4.0,D,3.0,0,0,0,0,0,0,0,0,0,0,Male,Not Reported,0.0,0.0
38,14,7,4.0,D,3.59,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
61,96,41,3.0,R,4.0,0,0,0,0,0,0,0,0,0,0,Male,Not Reported,0.0,0.0
97,43,98,1.0,R,3.95,0,0,1,0,0,0,0,0,0,0,Female,White,0.0,0.0
11,14,7,4.0,D,4.0,0,0,0,0,0,1,0,0,0,0,Female,Not Reported,0.0,0.0
83,42,59,3.0,A,3.54,0,0,1,0,0,0,0,0,0,0,Female,Hispanic,0.0,1368.0
69,88,59,4.0,R,3.0,0,0,0,0,0,0,0,0,0,0,Male,Not Reported,0.0,0.0
73,20,41,4.0,D,4.0,0,0,0,0,0,0,1,0,0,0,Female,Not Reported,0.0,0.0
80,65,41,4.0,R,3.0,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
42,90,41,4.0,D,2.0,0,0,0,0,0,0,0,0,0,0,Male,Not Reported,0.0,0.0
80,46,82,3.0,R,3.87,0,0,0,0,0,0,0,0,0,0,Female,White,0.0,0.0
61,96,17,4.0,D,3.0,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
73,96,82,1.0,D,2.57,0,0,0,0,0,0,0,0,0,0,Male,Not Reported,0.0,0.0
76,34,41,2.0,A,3.89,1,0,0,0,0,0,0,0,0,0,Female,White,1.0,975.0
65,91,41,4.0,R,3.0,0,0,0,0,0,0,0,0,0,0,Male,Not Reported,0.0,0.0
88,88,82,1.0,R,3.91,0,0,0,0,0,1,0,0,0,0,Male,Asian,0.0,0.0
23,61,92,2.0,R,3.03,0,0,0,0,0,1,0,0,0,0,Female,Asian,0.0,0.0
52,72,17,1.0,R,3.36,0,0,0,0,0,0,0,1,0,0,Female,Not Reported,0.0,0.0
65,96,17,4.0,D,3.0,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
61,80,17,4.0,D,4.0,0,0,0,0,0,2,0,0,0,1,Female,Not Reported,0.0,0.0
38,72,17,3.0,R,4.0,0,0,0,0,0,0,1,0,0,0,Female,Not Reported,0.0,0.0
94,96,41,2.0,D,3.0,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
73,91,41,4.0,R,3.0,0,0,0,0,0,0,0,0,0,0,Male,Not Reported,0.0,0.0
69,88,17,4.0,D,4.0,0,0,0,0,0,0,0,0,0,1,Female,Not Reported,0.0,0.0
52,96,41,3.0,D,3.0,0,0,0,0,0,2,0,0,0,0,Female,Not Reported,0.0,0.0
31,68,41,4.0,D,3.0,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
73,74,41,2.0,R,3.94,0,0,0,0,0,1,0,0,1,0,Female,Not Reported,0.0,0.0
96,65,98,2.0,R,3.88,0,0,0,0,0,1,1,0,0,0,Female,Asian,0.0,0.0
56,80,7,1.0,D,4.0,0,0,0,0,0,1,0,0,0,0,Female,Not Reported,0.0,0.0
73,88,41,3.0,R,3.67,0,0,0,0,0,1,0,0,0,0,Male,Not Reported,0.0,0.0
73,96,59,4.0,D,3.0,0,0,0,0,0,0,0,0,0,0,Male,Not Reported,0.0,0.0
91,16,59,2.0,A,3.55,0,0,1,0,0,2,0,0,0,0,Female,White,1.0,3897.0
69,88,59,4.0,R,3.0,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
99,83,92,1.0,R,3.57,0,0,0,0,3,0,0,0,0,0,Female,White,0.0,0.0
38,96,17,4.0,D,4.0,0,0,0,0,0,1,0,0,0,2,Female,Not Reported,0.0,0.0
80,50,82,4.0,A,3.5,0,0,1,0,0,2,0,0,0,0,Female,White,0.0,1033.0
69,94,0,3.0,R,3.17,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
93,91,82,4.0,R,4.0,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
52,94,41,4.0,D,3.0,0,0,0,0,0,1,0,0,0,0,Female,Not Reported,0.0,0.0
88,91,59,1.0,R,3.54,0,0,0,0,0,1,0,0,0,0,Female,Not Reported,0.0,0.0
86,58,92,1.0,D,2.95,0,0,0,0,0,0,0,0,0,0,Female,Asian,0.0,0.0
69,91,41,4.0,D,4.0,0,0,0,0,0,0,0,0,0,2,Female,Not Reported,0.0,0.0
61,94,41,4.0,D,3.0,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
56,90,17,4.0,R,3.0,0,0,0,0,0,0,0,0,0,1,Female,Not Reported,0.0,0.0
38,65,17,2.0,D,3.8,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
88,88,92,1.0,R,3.35,0,0,0,0,0,0,0,0,0,0,Male,Asian,0.0,0.0
52,94,17,4.0,D,2.0,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
52,86,59,4.0,R,3.0,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
34,88,59,4.0,R,4.0,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
80,42,59,1.0,D,3.43,0,0,1,0,0,0,0,0,0,0,Female,Asian,0.0,0.0
65,42,92,1.0,A,3.3,0,0,1,0,0,1,1,0,0,0,Female,Asian,0.0,364.0
61,50,59,1.0,A,3.98,0,0,1,0,0,0,0,0,0,0,Female,White,0.0,791.0
94,63,93,1.0,D,3.81,1,0,0,0,0,0,0,0,0,0,Female,White,0.0,0.0
93,92,60,2.0,R,3.55,0,0,1,0,0,2,0,0,0,0,Female,Asian,0.0,0.0
76,94,17,4.0,A,3.83,0,0,1,0,0,2,0,0,0,0,Female,Not Reported,0.0,304.0
80,72,59,1.0,R,3.49,0,0,0,0,0,0,0,0,0,0,Male,White,0.0,0.0
65,72,92,1.0,R,3.55,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
93,86,59,4.0,R,3.67,0,0,0,0,0,0,0,0,0,1,Female,Not Reported,0.0,0.0
52,90,59,4.0,R,4.0,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
38,88,17,4.0,D,4.0,0,0,0,0,0,2,0,0,0,0,Female,Not Reported,0.0,0.0
99,61,92,2.0,D,3.45,0,0,0,0,0,1,0,0,0,0,Male,Not Reported,0.0,0.0
31,91,17,4.0,D,3.0,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
47,77,17,4.0,R,3.0,0,0,0,0,0,2,0,0,0,0,Male,Not Reported,0.0,0.0
56,90,17,3.0,A,3.84,0,0,1,0,0,2,0,0,0,1,Female,Not Reported,0.0,1460.0
91,61,92,1.0,R,3.85,0,0,0,0,0,1,0,0,2,0,Female,Hispanic,0.0,0.0
52,83,17,4.0,D,3.0,0,0,0,0,0,0,1,0,0,0,Male,Not Reported,0.0,0.0
69,68,41,4.0,R,4.0,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
52,96,17,4.0,R,3.0,0,0,0,0,0,0,0,0,0,0,Male,Not Reported,0.0,0.0
73,54,59,3.0,R,3.96,0,0,0,0,0,2,0,0,0,0,Female,White,0.0,0.0
8,88,17,2.0,D,3.29,0,0,0,0,0,1,1,1,0,0,Female,Not Reported,0.0,0.0
69,90,41,4.0,D,3.0,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
47,88,17,3.0,D,3.0,0,0,0,0,0,1,0,1,0,0,Female,Not Reported,0.0,0.0
96,91,59,1.0,R,3.93,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
65,96,41,4.0,R,3.0,0,0,0,0,0,1,0,0,0,0,Male,Not Reported,0.0,0.0
88,30,41,3.0,A,3.36,0,0,1,0,0,1,0,0,0,0,Female,White,0.0,273.0
80,91,0,4.0,R,4.0,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
38,90,17,4.0,D,4.0,0,0,0,0,0,0,0,0,0,1,Female,Not Reported,0.0,0.0
91,26,82,4.0,R,3.8,0,0,1,0,0,1,0,0,0,0,Female,Hispanic,0.0,0.0
93,42,82,1.0,R,3.51,0,0,0,0,0,0,0,0,0,0,Female,White,0.0,0.0
76,42,59,1.0,R,3.52,0,0,1,0,0,0,0,0,0,0,Female,White,0.0,0.0
17,65,41,4.0,D,4.0,0,0,0,0,0,0,0,0,0,0,Female,Not Reported,0.0,0.0
